client_id,company_name,siren,siret,vat_number,billing_email,billing_contact_name,phone,city,postal_code,country,account_status,last_invoice_date,source_file,notes
B2B-81786-0115,Logistique Girard SASU,851027265,85102726524581,FR00851027265,facturation.logistiquegirardsasu@gmail.com,Philippe Richard,+33 6 53 23 63 15,Toulouse,31000,FR,En attente,2022-10-03,partner_feed_b2b.csv,
B2B-79515-0116,Services Laurent SARL,086978294,08697829486182,FR44086978294,facturation.serviceslaurentsarl@societe.com,Anne Leroy,+33 7 63 87 98 41,Strasbourg,67000,FR,Suspendu,2024-11-15,manual_onboarding_2023.xlsx,Compte créé avant réforme facturation électronique
B2B-51144-0117,services dubois sasu,833394525,83339452583476,FR51833394525,facturation.servicesduboissasu@laposte.net,Julie Petit,+33 9 84 83 95 63,Grenoble,38000,FR,Actif,2024-02-20,legacy_erp_export.csv,
B2B-97851-0118,Groupe Lefebvre France,034244201,03424420104234,FR12034244201,facturation.groupelefebvrefrance@laposte.net,Catherine Petit,,Lille,59000,FR,Inactif,2023-10-03,migration_batch_12.xlsx,
B2B-11699-0119,Négoce Lefebvre France,439735985,43973598525362,FR13439735985,facturation.ngocelefebvrefrance@laposte.net,Catherine Robert,+33 1 33 32 75 25,Grenoble,38000,FR,Actif,2024-08-13,legacy_erp_export.csv,
B2B-30146-0120,Solutions Bernard France,590947989,59094798941,FR05590947989,facturation.solutionsbernardfran@societe.com,Sophie Robert,+33 6 63 79 78 61,Grenoble,38000,FR,En attente,2024-12-22,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-95105-0121,Transports Blanc EURL,015739934,01573993414860,,facturation.transportsblanceurl@entreprise.fr,Nicolas Giraud,+33 1 76 57 75 75,Saint-Étienne,42000,FR,Actif,2025-01-06,migration_batch_12.xlsx,
B2B-92173-0122,Logistique Laurent SARL,133613865,13361386593961,FR68133613865,facturation.logistiquelaurentsar@laposte.net,Jean Petit,+33 6 42 81 19 83,Bordeaux,33000,FR,Inactif,2022-08-31,migration_batch_12.xlsx,
B2B-94072-0123,Groupe Mercier SASU,919015816,36899,FR67919015816,facturation.groupemerciersasu@entreprise.fr,Philippe Moreau,+33 1 70 30 78 38,Lyon,69001,FR,Suspendu,2024-02-04,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-82754-0124,Équipements Bernard SA,210099686,21009968698080,FR54210099686,facturation.quipementsbernardsa@laposte.net,Sophie Moreau,+33 4 30 33 38 88,Toulouse,31000,FR,En attente,2024-08-02,migration_batch_12.xlsx,
B2B-48096-0125,SERVICES ROUX SARL,141397557,14139755781201,FR43141397557,facturation.servicesrouxsarl@gmail.com,Sophie Leroy,+33 7 88 94 49 98,Nice,06000,FR,Actif,2024-06-12,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-27603-0126,Logistique Simon & Fils,577754782,,FR70577754782,facturation.logistiquesimonfils@laposte.net,Pierre Giraud,+33 6 19 12 74 90,Rennes,35000,FR,En attente,2025-01-10,partner_feed_b2b.csv,
B2B-57948-0127,Logistique Faure SA,639427885,63942788501388,FR27639427885,facturation.logistiquefauresa@orange.fr,Anne Dupuis,+33 6 67 30 32 82,Lille,59000,FR,Actif,2024-09-25,legacy_erp_export.csv,
B2B-44649-0128,Distribution Martin SARL,530385671,53038567142476,FR65530385671,facturation.distributionmartinsa@gmail.com,Julie Giraud,+33 5 43 84 79 82,Montpellier,34000,FR,Inactif,2023-04-02,migration_batch_12.xlsx,SIRET à vérifier
B2B-56255-0129,Services Roux SARL,577908279,57790827984341,FR05577908279,facturation.servicesrouxsarl@laposte.net,Sophie Robert,+33 7 87 25 94 39,Lille,59000,FR,Suspendu,2024-04-21,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-15655-0130,Services Martin SAS,299228095,29922809523597,FR28299228095,facturation.servicesmartinsas@societe.com,Philippe Bonnet,+33 1 94 46 20 37,Nice,06000,FR,En attente,2023-01-08,migration_batch_12.xlsx,Compte créé avant réforme facturation électronique
B2B-44671-0131,Négoce Roux SARL,133150980,13315098030161,FR65133150980,,Julie Dupuis,+33 7 86 85 18 39,Lyon,69001,FR,En attente,2022-07-17,legacy_erp_export.csv,Email facturation manquant
B2B-90576-0132,Négoce Lambert France,908811726,90881172688940,FR27908811726,facturation.ngocelambertfrance@entreprise.fr,Thomas Moreau,+33 6 99 77 64 39,Paris,75001,FR,Suspendu,2025-03-25,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-27548-0133,Groupe Lefebvre SARL,473149868,47314986897471,FR19473149868,facturation @entreprise.fr,Anne Giraud,+33 6 58 93 36 98,Grenoble,38000,FR,Inactif,2025-03-02,manual_onboarding_2023.xlsx,Migration ERP en cours
B2B-99208-0134,Équipements Lambert EURL,636887250,63688725040193,FR91636887250,facturation..dupont@mail.fr,Isabelle Lemaire,+33 6 94 25 39 67,Nice,06000,FR,Suspendu,2022-04-17,legacy_erp_export.csv,SIRET à vérifier
B2B-93345-0135,Groupe Roux SA,012796110,01279611079826,FR10012796110,facturation.grouperouxsa@gmail.com,Julie Moreau,+33 9 88 93 76 46,Lyon,69001,FR,Actif,2024-11-27,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-14405-0136,Industrie Dupont SAS,988392057,98839205736167,FR61988392057,facturation.industriedupontsas@entreprise.fr,Isabelle Dupuis,+33 6 76 11 18 21,Lyon,69001,FR,Actif,2023-02-03,partner_feed_b2b.csv,SIRET à vérifier
B2B-85354-0137,équipements mercier sa,042681810,04268181067277,FR10042681810,facturation.quipementsmerciersa@laposte.net,Thomas Bonnet,+33 7 58 82 71 41,Lyon,69001,FR,Actif,2022-05-19,partner_feed_b2b.csv,Client prioritaire - relance facturation
B2B-98724-0138,Industrie Mercier SARL,356588042,35658804288302,FR26356588042,facturation.industriemerciersarl@laposte.net,Marie Giraud,+33 9 50 55 37 83,Strasbourg,67000,FR,Suspendu,2023-05-11,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-40042-0139,Distribution Lefebvre SASU,031051833,03105183336500,,facturation.distributionlefebvre@orange.fr,Sophie Bonnet,+33 6 25 20 96 94,Marseille,13001,FR,En attente,2023-07-17,partner_feed_b2b.csv,
B2B-76995-0140,Distribution Lambert SARL,463920864,46392086445519,,facturation.distributionlamberts@entreprise.fr,François Robert,+33 6 99 76 68 50,Lille,59000,FR,Actif,2023-01-19,migration_batch_12.xlsx,Migration ERP en cours
B2B-41082-0141,Industrie Perrin & Fils,479552767,47955276748799,FR00479552767,facturation.industrieperrinfils@laposte.net,Philippe Michel,+33 6 83 97 39 22,Reims,51100,FR,Suspendu,2022-11-03,partner_feed_b2b.csv,
B2B-33148-0142,Maintenance Garnier EURL,997376316,99737631612704,,facturation.societe,Catherine Robert,+33 5 72 48 42 81,Strasbourg,67000,FR,Inactif,2023-11-17,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-57226-0143,Négoce Lefebvre SASU,884506159,88450615985179,FR69884506159,facturation.ngocelefebvresasu@societe.com,Pierre Michel,+33 7 67 20 58 88,Rennes,35000,FR,Suspendu,2025-03-16,partner_feed_b2b.csv,
B2B-20369-0144,  Maintenance Girard EURL  ,253554498,25355449847600,FR79253554498,facturation.maintenancegirardeur@societe.com,Thomas Fournier,+33 6 12 26 40 94,Reims,51100,FR,En attente,2022-04-21,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-78679-0145,Industrie Roux & Fils,114921648,11492164858085,FR87114921648,facturation.industrierouxfils@orange.fr,Pierre Giraud,+33 1 14 94 55 51,Nice,06000,FR,Suspendu,2025-01-09,legacy_erp_export.csv,Email facturation manquant
B2B-92712-0146,  Industrie Bernard EURL  ,968845784,96884578447943,,facturation.industriebernardeurl@entreprise.fr,Nicolas Robert,+33 6 76 27 54 46,Nice,06000,FR,Actif,2023-04-19,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-58974-0147,Maintenance Roux SA,368663269,36866326955343,FR87368663269,facturation.maintenancerouxsa@orange.fr,Thomas Bonnet,+33 5 46 93 78 44,Lyon,69001,FR,Actif,2024-10-04,legacy_erp_export.csv,Doublon suspecté
B2B-12542-0148,  Services Marchand & Fils  ,208021442,20802144230514,FR94208021442,facturation.servicesmarchandfils@gmail.com,Pierre Durand,+33 7 63 49 73 57,Paris,75001,FR,Actif,2025-01-17,partner_feed_b2b.csv,
B2B-35191-0149,Transports Lefebvre EURL,460136735,46013673512315,FR16460136735,facturation.transportslefebvreeu@societe.com,François Richard,+33 7 51 30 90 15,Grenoble,38000,FR,Actif,2023-03-23,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-92956-0150,Industrie Dupont SARL,650249165,65024916590538,FR04650249165,facturation.industriedupontsarl@entreprise.fr,Julie Bonnet,+33 6 41 30 73 21,Rennes,35000,FR,Actif,2025-01-03,import_crm_2024_Q1.xlsx,
B2B-73942-0151,Solutions Laurent SA,358573063,35857306305175,FR65358573063,facturation.solutionslaurentsa@entreprise.fr,Julie Fournier,+33 7 34 82 33 79,Saint-Étienne,42000,FR,Actif,2024-12-23,legacy_erp_export.csv,Email facturation manquant
B2B-48754-0152,transports garnier france,485708623,48570862331298,FR29485708623,facturation.transportsgarnierfra@laposte.net,Julie Petit,+33 9 34 77 97 73,Rennes,35000,FR,Actif,2022-09-23,legacy_erp_export.csv,
B2B-36486-0153,Équipements Girard SARL,173109675,17310967528930,,facturation.quipementsgirardsarl@societe.com,Julie Petit,+33 6 93 72 20 69,Nantes,44000,FR,Suspendu,2022-04-30,migration_batch_12.xlsx,Migration ERP en cours
B2B-79339-0154,Industrie Lambert EURL,014138113,01413811325312,FR34014138113,facturation.industrielamberteurl@societe.com,François Richard,+33 6 81 81 63 23,Toulouse,31000,FR,Actif,2025-01-31,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-54238-0155,Industrie Lambert EURL,701065130,70106513025112,FR80701065130,facturation.industrielamberteurl@orange.fr,Thomas Bonnet,+33 7 50 80 51 57,Marseille,13001,FR,Actif,2024-07-15,partner_feed_b2b.csv,SIRET à vérifier
B2B-10025-0156,Groupe Roux SAS,049082400,04908240041275,FR48049082400,facturation.grouperouxsas@gmail.com,Julie Michel,+33 4 22 14 68 55,Le Havre,76600,FR,En attente,2024-03-29,migration_batch_12.xlsx,Client prioritaire - relance facturation
B2B-39716-0157,Transports Lambert France,624731780,62473178012833,FR55624731780,facturation@,Catherine Robert,+33 6 86 92 48 14,Paris,75001,FR,Suspendu,2022-01-24,partner_feed_b2b.csv,
B2B-49948-0158,Industrie Laurent SARL,805892584,95889,FR03805892584,facturation.industrielaurentsarl@entreprise.fr,Catherine Bonnet,+33 6 38 65 47 60,Montpellier,34000,FR,Inactif,2024-10-24,partner_feed_b2b.csv,
B2B-27677-0159,Négoce Dubois SAS,783769388,78376938809390,FR46783769388,facturation.ngoceduboissas@laposte.net,Philippe Leroy,+33 1 24 95 62 64,Toulouse,31000,FR,Actif,2024-06-24,migration_batch_12.xlsx,
B2B-67732-0160,Industrie Laurent France,033521109,03352110937707,FR44033521109,facturation.industrielaurentfran@gmail.com,Isabelle Lemaire,+33 5 67 70 12 52,Le Havre,76600,FR,Suspendu,2022-10-17,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-86415-0161,Groupe Martin EURL,804204394,80420439401092,FR94804204394,facturation.groupemartineurl@gmail.com,Philippe Dupuis,+33 7 23 12 47 93,Montpellier,34000,FR,En attente,2024-12-24,import_crm_2024_Q1.xlsx,
B2B-36066-0162,Solutions Renault EURL,878003845,87800384520578,FR21878003845,facturation.solutionsrenaulteurl@gmail.com,Isabelle Dupuis,,Grenoble,38000,FR,Actif,2023-04-07,legacy_erp_export.csv,Doublon suspecté
B2B-61491-0163,Négoce Laurent EURL,216893636,21689363679346,FR70216893636,facturation.ngocelaurenteurl@laposte.net,Catherine Giraud,+33 6 84 79 97 35,Nice,06000,FR,Actif,2025-03-02,legacy_erp_export.csv,Doublon suspecté
B2B-18888-0164,  Maintenance Perrin SA  ,881252053,88125205397728,FR25881252053,facturation.maintenanceperrinsa@laposte.net,Pierre Richard,,Bordeaux,33000,FR,Actif,2024-10-25,migration_batch_12.xlsx,Email facturation manquant
B2B-95140-0165,Industrie Martin EURL,526772233,52677223301967,FR83526772233,facturation.industriemartineurl@laposte.net,Philippe Richard,+33 4 36 18 32 66,Reims,51100,FR,Actif,2024-02-19,manual_onboarding_2023.xlsx,SIRET à vérifier
B2B-90151-0166,Distribution Martin SAS,998808170,99880817070499,FR44998808170,facturation.distributionmartinsa@entreprise.fr,Julie Durand,+33 6 34 47 66 60,Lille,59000,FR,Suspendu,2024-11-24,legacy_erp_export.csv,Email facturation manquant
B2B-94685-0167,Maintenance Perrin SA,718129824,71812982403265,FR84718129824,facturation.maintenanceperrinsa@orange.fr,Catherine Bonnet,+33 4 68 21 42 51,Bordeaux,33000,FR,Inactif,2024-01-14,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-60343-0168,Solutions Laurent SAS,892686029,89268602918,FR37892686029,,Julie Durand,,Le Havre,76600,FR,Inactif,2025-01-18,import_crm_2024_Q1.xlsx,Email facturation manquant
B2B-41179-0169,Négoce Dupont SAS,397767192,39776719271741,,facturation.ngocedupontsas@laposte.net,Anne Dupuis,+33 6 16 33 28 17,Saint-Étienne,42000,FR,Actif,2022-04-11,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-45968-0170,Services Faure SARL,132677361,1326773610768,FR64132677361,facturation.servicesfauresarl@orange.fr,François Michel,+33 4 68 84 56 14,Strasbourg,67000,FR,Actif,2024-12-15,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-37504-0171,Négoce Mercier EURL,390198178,39019817841482,FR01390198178,facturation.ngocemerciereurl@laposte.net,Thomas Bonnet,+33 5 26 88 82 73,Rennes,35000,FR,Actif,2022-01-04,import_crm_2024_Q1.xlsx,
B2B-70933-0172,Équipements Lefebvre SARL,139660551,13966055126370,FR59139660551,facturation.quipementslefebvresa@laposte.net,,+33 7 10 24 97 52,Montpellier,34000,FR,Actif,2024-09-08,partner_feed_b2b.csv,
B2B-94626-0173,Transports Dubois SA,272785765,27278576595022,FR26272785765,facturation.transportsduboissa@laposte.net,Thomas Giraud,+33 7 55 18 29 45,Rennes,35000,FR,Actif,2022-08-28,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-14145-0174,Industrie Dubois SA,461735747,46173574714710,FR14461735747,facturation.industrieduboissa@laposte.net,Jean Richard,+33 9 74 13 71 74,Marseille,13001,FR,Actif,2024-11-23,legacy_erp_export.csv,Client prioritaire - relance facturation
B2B-14791-0175,Logistique Blanc EURL,768104098,76810409806047,FR94768104098,facturation.logistiqueblanceurl@gmail.com,Thomas Dupuis,+33 1 83 49 91 36,Saint-Étienne,42000,FR,Actif,2022-11-19,manual_onboarding_2023.xlsx,
B2B-11999-0176,Solutions Girard SAS,988138582,,FR19988138582,,Sophie Robert,+33 7 79 66 16 26,Grenoble,38000,FR,Suspendu,2025-04-28,partner_feed_b2b.csv,Doublon suspecté
B2B-50952-0177,Distribution Moreau EURL,538179219,53817921989715,FR23538179219,facturation.distributionmoreaueu@entreprise.fr,Catherine Richard,+33 4 88 43 56 60,Nice,06000,FR,Actif,2024-08-31,import_crm_2024_Q1.xlsx,Doublon suspecté
B2B-72737-0178,Logistique Faure France,724599280,72459928014022,FR13724599280,facturation.logistiquefaurefranc@laposte.net,Thomas Dupuis,+33 7 78 69 61 85,Grenoble,38000,FR,Suspendu,2025-04-25,partner_feed_b2b.csv,SIRET à vérifier
B2B-84345-0179,Négoce Marchand SA,583219716,58321971612799,FR29583219716,facturation.ngocemarchandsa@entreprise.fr,Pierre Michel,+33 1 86 23 97 86,Lille,59000,FR,En attente,2022-01-01,legacy_erp_export.csv,
B2B-69372-0180,Solutions Mercier SASU,846997332,84699733289071,FR87846997332,facturation.solutionsmerciersasu@laposte.net,Philippe Lemaire,+33 5 21 84 11 88,Reims,51100,FR,Actif,2022-01-02,migration_batch_12.xlsx,Doublon suspecté
B2B-24378-0181,Maintenance Faure EURL,403696568,40369656827684,FR96403696568,facturation.maintenancefaureeurl@orange.fr,Catherine Robert,,Lille,59000,FR,Inactif,2024-06-13,legacy_erp_export.csv,
B2B-27985-0182,Maintenance Lambert France,679692781,67969278150425,FR33679692781,facturation.maintenancelambertfr@laposte.net,,,Bordeaux,33000,FR,Actif,2022-08-20,migration_batch_12.xlsx,Email facturation manquant
B2B-20494-0183,Logistique Roux EURL,284781899,28478189997214,FR70284781899,facturation.logistiquerouxeurl@gmail.com,François Dupuis,+33 7 88 16 53 78,Montpellier,34000,FR,Actif,2023-08-16,legacy_erp_export.csv,
B2B-88333-0184,Transports Mercier France,494079298,49407929881830,FR15494079298,,Nicolas Fournier,+33 6 45 42 26 88,Grenoble,38000,FR,Actif,2024-07-03,manual_onboarding_2023.xlsx,
B2B-44242-0185,Négoce Laurent France,372805126,37280512698665,FR55372805126,facturation.ngocelaurentfrance@entreprise.fr,Philippe Richard,+33 4 36 83 54 16,Bordeaux,33000,FR,Suspendu,2024-12-26,legacy_erp_export.csv,SIRET à vérifier
B2B-99589-0186,Distribution Faure & Fils,674286043,67428604369501,FR62674286043,facturation.distributionfaurefil@gmail.com,Marie Giraud,+33 9 88 93 44 52,Nantes,44000,FR,Actif,2025-04-20,legacy_erp_export.csv,Compte créé avant réforme facturation électronique
B2B-54224-0187,iNDUSTRiE MARTIN sASU,474687230,47468723038890,FR46474687230,facturation.industriemartinsasu@orange.fr,Isabelle Giraud,+33 6 18 11 62 22,Grenoble,38000,FR,Actif,2023-06-12,legacy_erp_export.csv,
B2B-46344-0188,Distribution Bernard EURL,066504422,06650442226302,FR8906650,facturation.distributionbernarde@societe.com,Philippe Robert,+33 1 28 79 65 37,Saint-Étienne,42000,FR,Actif,2024-07-02,import_crm_2024_Q1.xlsx,Email facturation manquant
B2B-29510-0189,Transports Dubois & Fils,006425692,00642569264314,FR84006425692,facturation.transportsduboisfils@entreprise.fr,Philippe Moreau,+33 1 79 38 10 59,Reims,51100,FR,Suspendu,2023-09-13,partner_feed_b2b.csv,
B2B-92873-0190,Services Lambert SARL,158517431,15851743186603,FR08158517431,facturation.serviceslambertsarl@orange.fr,Nicolas Lemaire,+33 6 90 98 55 72,Strasbourg,67000,FR,Inactif,2024-03-07,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-94332-0191,Solutions Martin EURL,478700500,47870050027745,FR22478700500,,Catherine Dupuis,+33 4 84 39 19 14,Lyon,69001,FR,Suspendu,2022-09-25,import_crm_2024_Q1.xlsx,
B2B-92924-0192,Logistique Moreau EURL,041792916,04179291680691,FR52041792916,facturation.logistiquemoreaueurl@orange.fr,Marie Richard,,Rennes,35000,FR,Actif,2022-09-05,manual_onboarding_2023.xlsx,
B2B-64415-0193,Services Moreau France,258273905,25827390582863,FR83258273905,facturation.servicesmoreaufrance@societe.com,Philippe Robert,+33 7 20 10 10 32,Le Havre,76600,FR,Inactif,2022-09-17,legacy_erp_export.csv,
B2B-93863-0194,Négoce Simon & Fils,487632906,48763290680222,FR20487632906,facturation.ngocesimonfils@gmail.com,François Michel,+33 6 81 40 34 25,Bordeaux,33000,FR,Inactif,2023-03-03,manual_onboarding_2023.xlsx,
B2B-35391-0195,Solutions Mercier SAS,127722008,12772200832949,FRXX127722008,facturation.solutionsmerciersas@laposte.net,Anne Fournier,+33 6 78 32 30 13,Strasbourg,67000,FR,Suspendu,2023-10-30,legacy_erp_export.csv,
B2B-52746-0196,DISTRIBUTION RENAULT SARL,313636312,31363631257129,FR24313636312,facturation.distributionrenaults@orange.fr,Sophie Bonnet,+33 7 57 27 68 34,Saint-Étienne,42000,FR,Actif,2024-08-11,partner_feed_b2b.csv,SIRET à vérifier
B2B-32439-0197,Équipements Roux SARL,534929293,53492929368389,FR06534929293,facturation.quipementsrouxsarl@entreprise.fr,Sophie Bonnet,+33 7 45 11 64 41,Strasbourg,67000,FR,Actif,2024-05-05,import_crm_2024_Q1.xlsx,
B2B-71689-0198,Distribution Roux SARL,806867173,80686717398707,FR9380686,facturation.distributionrouxsarl@gmail.com,Julie Lemaire,+33 6 26 55 47 40,Lille,59000,FR,En attente,2022-02-19,partner_feed_b2b.csv,Email facturation manquant
B2B-28169-0199,Équipements Martin SA,625701658,62570165898682,,facturation.quipementsmartinsa@laposte.net,Julie Bonnet,+33 6 97 20 89 52,Strasbourg,67000,FR,Actif,2024-08-11,migration_batch_12.xlsx,
B2B-57916-0200,Industrie Lambert SARL,528183250,52818325062717,FR54528183250,@domaine.fr,Julie Richard,+33 4 51 55 44 74,Montpellier,34000,FR,Inactif,2024-12-25,migration_batch_12.xlsx,Migration ERP en cours
B2B-69241-0201,Services Mercier SARL,951371167,95137116721596,FR63951371167,facturation.servicesmerciersarl@laposte.net,Marie Lemaire,+33 6 36 76 90 12,Lyon,69001,FR,Suspendu,2022-02-13,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
